post_id,parent_id,source_id,post_type_id,post_datetime,date_key,hour_key,post_text,headline,breaking_news,comment_count,likes_count,share_count,retweet_count,author_id,author_name,post_url,is_analyzed,create_datetime,update_datetime
1002982706458554_1003287476428077,189434891146677_1002982706458554,14,2,"2016-04-15 07:04:03",0,0,"While the idea of planting instant trees is a good concept, it should not be the quick fix method for all problems. 
The problem with people in position for far too long is a lack of inertia to create and innovate. 
They become complacent and continue to use a set of given tools.
From experience,  we know this government treats every problem like nails that need to be hammered. One-size fits all solutions are for the lazy and incompetent.",NULL,NULL,0,5,0,0,10154213249853798,"David Cheong",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003290466427778,189434891146677_1002982706458554,14,2,"2016-04-15 07:08:04",0,0,"Yes ownself check ownself approved by the heartless 70%",NULL,NULL,0,10,0,0,853402731432532,"Jaggit Singh",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003293783094113,189434891146677_1002982706458554,14,2,"2016-04-15 07:16:00",0,0,"Only way to control EP population is to have a quota. It could be a quota different from the rest and industry and vocation specific.",NULL,NULL,0,6,0,0,10209841250377468,"Loke Fook Seng",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003297079760450,189434891146677_1002982706458554,14,2,"2016-04-15 07:24:02",0,0,"Millions dollars still not enough for them so how can they do enough for singaporean.",NULL,NULL,0,8,0,0,10208803447898011,"Benson Loo",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003297393093752,189434891146677_1002982706458554,14,2,"2016-04-15 07:25:02",0,0,"He has just woken up after his looooooooooong nap and opened his mouth. He forgot using his prized collection of toothpicks before going to bed! Would someone kindly offer him some Listerine please......",NULL,NULL,0,2,0,0,1195565283817447,"WH Wong",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003297473093744,189434891146677_1002982706458554,14,2,"2016-04-15 07:25:03",0,0,"Only when the 70% idiots become 45% then pap will be serious to serve singaporean.",NULL,NULL,0,13,0,0,10208803447898011,"Benson Loo",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003304306426394,189434891146677_1002982706458554,14,2,"2016-04-15 07:40:04",0,0,"Ofcourse not, infact 30% already know. It\'s just that the 70% didn\'t mind at all and it\'s none of my business.",NULL,NULL,0,3,0,0,10154205848178917,"Abdul Rahman Abu Sama",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003307236426101,189434891146677_1002982706458554,14,2,"2016-04-15 07:45:04",0,0,"Isn\'t it so obvious already meh. Maximum wage for the government of the day, his party\'s members but no minimum wage for the populace, his citizens of the land. That\'s what really SUCKS big time for so long as PAP under LHL shall rule hor.",NULL,NULL,0,5,0,0,10201659322961820,"Goh Chok Chai Ricky",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003312613092230,189434891146677_1002982706458554,14,2,"2016-04-15 07:54:01",0,0,"Not only EP holders are many, I can confidently guess that many good and well paying jobs are not given to local Singaporeans.  Just look at many Caucasians at the city area.  I don\'t think our PMETs are that incapable??",NULL,NULL,0,7,0,0,10208460783969766,"David Ong",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003314616425363,189434891146677_1002982706458554,14,2,"2016-04-15 07:57:02",0,0,"All these farking millions raking nincompoops have their ass  as their brains, only can think shit, talk shit and act shit. Farkup anything and everything yet can still collect millions. Don\'t have the head for this big hat, kindly fark off and allow some others more capable to recover and right all the losses and farkups that was created. Like a team of chimpanzees lead by a baboon.",NULL,NULL,0,4,0,0,1162442730467466,"Henre Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003318409758317,189434891146677_1002982706458554,14,2,"2016-04-15 08:04:02",0,0,"Yes I don\'t mind when 70% is happy.",NULL,NULL,0,0,0,0,1771538669725996,"Wong Seng Lock",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003324626424362,189434891146677_1002982706458554,14,2,"2016-04-15 08:15:04",0,0,"So why aren\'t we asking for mom minister to resign",NULL,NULL,0,2,0,0,10156908832725207,"Colvis Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003331959756962,189434891146677_1002982706458554,14,2,"2016-04-15 08:35:02",0,0,"He loves FTs so much.ok",NULL,NULL,0,3,0,0,10207851707585417,"Azimah Sayam",NULL,1,NULL,"2016-06-15 06:41:02"
1002982706458554_1003333063090185,189434891146677_1002982706458554,14,2,"2016-04-15 08:39:01",0,0,"No they are not. Want proof? Just go to NUS and look at the number of PRC/Vietnam/Indian staff employed. The proportion of Singaporeans to them is like 20%, seriously. Maybe shouldn\'t call it NUS, but rather NUC, National University of China! And what\'s worst is this PRC dogs come here and tell us that we are not good enough for them and therefore cannot be employed. Singapore govt put PRC dogs in leadership to fuck Singaporeans? Uniquely asshole Singapore.",NULL,NULL,0,5,0,0,204047903328225,"Sgee Infid",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003333719756786,189434891146677_1002982706458554,14,2,"2016-04-15 08:42:00",0,0,"What PAP want is LEVIS LEVIS LEVIS Money Money Money. No money NO TALK. HaHaHa ( At the expense of 70% Singaporeans)",NULL,NULL,0,2,0,0,1343926158969882,"Thomas Loh",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003337459756412,189434891146677_1002982706458554,14,2,"2016-04-15 08:55:02",0,0,"You vote for PEOPLE\'S AGONY PARTY , we all get all the shits . They had Sold Us , They Had Sold You , THEY HAD ALREADY SOLD THIS NATION !",NULL,NULL,0,5,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003373279752830,189434891146677_1002982706458554,14,2,"2016-04-15 10:17:03",0,0,"Bunch of monkeys in parliament ..some sleeping n laughing n close their eyes ..",NULL,NULL,0,1,0,0,597054933786147,"Larry Chianglongpokun",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003377123085779,189434891146677_1002982706458554,14,2,"2016-04-15 10:28:01",0,0,"Heard from an acquaintance that it is normal practice to hire all FT under EP scheme to leverage on the non existent hiring quota, and to have a compromising arrangement with the employee. The declared salary is 3k something, they pay the worker the 3k plus as required by law but the worker has to return up to 50% back in cash once he is salaried in the system.  

True ?",NULL,NULL,0,0,0,0,10154186183702719,"Leslie Poon",NULL,1,NULL,"2016-06-15 06:41:03"
1002982706458554_1003394866417338,189434891146677_1002982706458554,14,2,"2016-04-15 11:24:00",0,0,"Just like all our local Airlines (Singapore Airlines, Scoot, Silkair, Jetstar, Tigerair), they hire a lot of foreigners too.   From Cabin Crew onwards all the way to the top management.   Is there necessary?",NULL,NULL,0,0,0,0,1142729312416676,"Aisin Gioro Kaiyip Kangding",NULL,1,NULL,"2016-06-15 06:41:03"
1003475049742653_1003475443075947,189434891146677_1003475049742653,14,2,"2016-04-15 15:24:05",0,0,"ownself say ownself tsk",NULL,NULL,0,8,0,0,10153845991769055,"Damon Lee",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003481579742000,189434891146677_1003475049742653,14,2,"2016-04-15 15:41:01",0,0,"Fart comes out from his mouth",NULL,NULL,0,2,0,0,10201917920305201,"Donald Ang",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003481643075327,189434891146677_1003475049742653,14,2,"2016-04-15 15:41:03",0,0,"Usually they fix oppositions.  Now how it is like to ownself fix ownself?  A lot of examples have been given care to explain kee chiu?",NULL,NULL,0,4,0,0,1343309415683117,"Bernard Riio",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003481796408645,189434891146677_1003475049742653,14,2,"2016-04-15 15:42:02",0,0,"he\'s even worse than dumb and dumber. anywhere else in the world he will be out on the streets looking for a job. here? he is minister! we are really going down the drain. thankfully he is no longer in the running to be PM, i hope!",NULL,NULL,0,14,0,0,10209476166242667,"Ronald Lim",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003483876408437,189434891146677_1003475049742653,14,2,"2016-04-15 15:51:02",0,0,"Nonsense lei",NULL,NULL,0,1,0,0,1004602049623869,"Ken Ng",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003484506408374,189434891146677_1003475049742653,14,2,"2016-04-15 15:53:05",0,0,"Their white balls shrink becos of the coming by-election which can & will put Dr Chee in parliament",NULL,NULL,0,2,0,0,1754438064835263,"Nimrod Lee",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003484789741679,189434891146677_1003475049742653,14,2,"2016-04-15 15:54:05",0,0,"Talking in his sleep, the thing is that he is awake !!!",NULL,NULL,0,1,0,0,838193086280724,"Mazinger Leo",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003485059741652,189434891146677_1003475049742653,14,2,"2016-04-15 15:55:05",0,0,Rubbish!,NULL,NULL,0,3,0,0,10209984906168723,"Kewlsid Siddique",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003490596407765,189434891146677_1003475049742653,14,2,"2016-04-15 16:06:03",0,0,"If the govt of the day is changed, he might be sent to IMH ?????? for evaluation",NULL,NULL,0,1,0,0,10208435283612758,"Gary Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003494486407376,189434891146677_1003475049742653,14,2,"2016-04-15 16:20:03",0,0,"Ownself contradicts ownself.",NULL,NULL,0,0,0,0,10208980803974640,"Melvin Chong",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003494629740695,189434891146677_1003475049742653,14,2,"2016-04-15 16:21:00",0,0,"What an Idiot we have in the MIW team.Paper Generals with no sense of shame.",NULL,NULL,0,0,0,0,351650958512141,"How Lian Chan",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003494823074009,189434891146677_1003475049742653,14,2,"2016-04-15 16:21:02",0,0,"Ah Chan, Chun, chun (foolishly) Sing the same old tune again and again that by now gets so un, un, un, un, un-believable leh. Aiyah, who still don\'t know meh. PA has longed but become a \'Party\'s Affiliation\' wat not of \'People\'s Association\' anymore mah for so long as PAP shall rule hor. So very obvious already wan, cannot bluff anymore lah. Unless, ownself bluff ownself may still work on those daft 69.9% lor.",NULL,NULL,0,0,0,0,10201659322961820,"Goh Chok Chai Ricky",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003495889740569,189434891146677_1003475049742653,14,2,"2016-04-15 16:24:05",0,0,"Yet singaporeans vote these leaders into parliament.",NULL,NULL,0,2,0,0,1337948196221372,"Usha Thiyaga",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003497419740416,189434891146677_1003475049742653,14,2,"2016-04-15 16:30:00",0,0,"Heng i don\'t stay tg pagar otherwise sure vomit blood",NULL,NULL,0,4,0,0,10154108553317674,"Jackson Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003501429740015,189434891146677_1003475049742653,14,2,"2016-04-15 16:40:01",0,0,"only idiots believed what he said.",NULL,NULL,0,6,0,0,10154286322479650,"Tony Lam",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003503916406433,189434891146677_1003475049742653,14,2,"2016-04-15 16:47:05",0,0,"Wat a mouthful of rubbish",NULL,NULL,0,2,0,0,1630603910589464,???,NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003509096405915,189434891146677_1003475049742653,14,2,"2016-04-15 16:54:03",0,0,"Mr PM , looks like your whole team is A Total Rojak ! Why everyone talk and do Dont Seems to Connect and Consistent . One talk about Monday , One speaks about Tuesday and You talk about April Fool s day . So What Is What hah ?",NULL,NULL,0,5,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003509619739196,189434891146677_1003475049742653,14,2,"2016-04-15 16:56:01",0,0,"The morals of our politicians had eroded to a pathetic level. They can lie without blinking their eyes.",NULL,NULL,0,5,0,0,547650965395401,"Jon Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003510456405779,189434891146677_1003475049742653,14,2,"2016-04-15 16:58:02",0,0,"What else can Kee Chiu say? PA is partisan? Then his million dollars ricebowl fly away! Did someone say before everyone has a price? It is only a matter of how much only. All things we see, hear and read tells us otherwise but he seems deaf and dumb to the obvious. Why?",NULL,NULL,0,4,0,0,1632401563746292,"Boon Hee Lim",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003510559739102,189434891146677_1003475049742653,14,2,"2016-04-15 16:58:04",0,0,"this fellow know nothing except keechiu...jialiaobee !",NULL,NULL,0,3,0,0,10154136913342012,"James Png",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003511533072338,189434891146677_1003475049742653,14,2,"2016-04-15 17:02:02",0,0,"Yesman always a yesman thing were never change drawing fm taxpayers millions salaries were take command fm highest level",NULL,NULL,0,3,0,0,510405915835731,"Dave Teo",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003512446405580,189434891146677_1003475049742653,14,2,"2016-04-15 17:05:01",0,0,"OWNSELF SLAP OWNSELF

 https://m.youtube.com/watch?v=zQ9fHdAi6rQ&feature=youtu.be",NULL,NULL,0,4,0,0,10207696007252768,"Serene Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003512933072198,189434891146677_1003475049742653,14,2,"2016-04-15 17:06:02",0,0,"Who is this small buy?",NULL,NULL,0,2,0,0,10206008708406453,"Larry Haydn",NULL,1,NULL,"2016-06-15 06:41:02"
1003475049742653_1003513543072137,189434891146677_1003475049742653,14,2,"2016-04-15 17:06:03",0,0,"small boy",NULL,NULL,0,3,0,0,10206008708406453,"Larry Haydn",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003915296365295,189434891146677_1003909596365865,14,2,"2016-04-16 07:49:04",0,0,"70% of the population don\'t think that they have a right to know",NULL,NULL,0,12,0,0,1337948196221372,"Usha Thiyaga",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003915386365286,189434891146677_1003909596365865,14,2,"2016-04-16 07:50:00",0,0,"Transparency n accountability = trust.",NULL,NULL,0,4,0,0,1004602049623869,"Ken Ng",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003919206364904,189434891146677_1003909596365865,14,2,"2016-04-16 08:05:03",0,0,"The \'Pay And Pay\' syndrome had long since evolved into a \'Peter And Paul\' scheme, robbing Peter (People) to pay Paul (PAP) otherwise how to continue to ownself Pay And Pay millions to ownself so long as PAP shall rule, isn\'t it.",NULL,NULL,0,14,0,0,10201659322961820,"Goh Chok Chai Ricky",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003921079698050,189434891146677_1003909596365865,14,2,"2016-04-16 08:13:05",0,0,"That\'s like a gambler siphoning company money to gamble.",NULL,NULL,0,10,0,0,653377241496389,"Ray Hayes",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003930113030480,189434891146677_1003909596365865,14,2,"2016-04-16 08:41:05",0,0,"Majority voted this People\'s Agony Party will die an agony death in the end . What is there Good by the way ? In the End, Do We Owned Anything that is Truely Ours ?  Only Debts & Burdens !",NULL,NULL,0,8,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003940456362779,189434891146677_1003909596365865,14,2,"2016-04-16 08:54:00",0,0,"The government made one big mistake though, like our colonial rulers, they educated us and taught us to read and make decisions ... See what LKY did, he went to study law, came back and made the Brits history.",NULL,NULL,0,0,0,0,270782486610309,"Nash GC",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003946376362187,189434891146677_1003909596365865,14,2,"2016-04-16 09:15:05",0,0,"The people deserve the government they voted for",NULL,NULL,0,1,0,0,290221831318995,"Casey Chia",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003974599692698,189434891146677_1003909596365865,14,2,"2016-04-16 09:41:05",0,0,"Using globally acceptable standards of accounting, one foreign report claimed that the annual budget of Pinkyland always understates revenues and overstates expenses(intra-transfers)...... Of course, some might say that there is a foreign black hand trying to do a pap-smearing for some ulterior motives lah! Just look at that $5,000 so-called advertising fee paid more than a year ago to an authorities-unfriendly cyberspace media company and you would understand the venerable situations we are always in lor!",NULL,NULL,0,1,0,0,1195565283817447,"WH Wong",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003988356357989,189434891146677_1003909596365865,14,2,"2016-04-16 10:00:01",0,0,"Only thieves does such deplorable things.  They put the pockets first before the country.",NULL,NULL,0,6,0,0,351650958512141,"How Lian Chan",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1003990576357767,189434891146677_1003909596365865,14,2,"2016-04-16 10:08:05",0,0,"Isn\'t such dishonesty makes us no difference from our neighbour. Sigh!",NULL,NULL,0,4,0,0,262833080744882,"Ray Cho",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004003976356427,189434891146677_1003909596365865,14,2,"2016-04-16 10:38:02",0,0,"My take of not reporting the proceeds from land sales is they are used to slowly cover up the losses on investments made by the govt. Lots of past CPF contributions had been lost so land sales and book entries to transfer cpf members money to pay for home purchases are slowly balancing the books",NULL,NULL,0,5,0,0,1022648667816740,"Eugene Tavano",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004016456355179,189434891146677_1003909596365865,14,2,"2016-04-16 11:27:01",0,0,"What to do?
The daft only know how to chase the WP TC for several millions but ignore these tens of billions...

This is the best and greatest example of penny wise pound foolish...",NULL,NULL,0,5,0,0,10154283651016170,"Irvin Quek",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004019453021546,189434891146677_1003909596365865,14,2,"2016-04-16 11:29:01",0,0,"The papies still dare to ask SDP where do they get their money to implement the programs in their manifestos...

This obvious tens of billions are more than enough to cover these programs, better than squander by the river devil & the gang...",NULL,NULL,0,3,0,0,10154283651016170,"Irvin Quek",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004053453018146,189434891146677_1003909596365865,14,2,"2016-04-16 13:15:04",0,0,"Come on Singaporean you all voted for him, now you are still winging, Ah Pek? Will tell you grow up and get a life,put up or shut up",NULL,NULL,0,2,0,0,840405396103517,"Jamie Chia",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004107646346060,189434891146677_1003909596365865,14,2,"2016-04-16 16:08:03",0,0,"Yes, wake up Singapore,Beware the prc, you\'ll be shaking hands with them very soon?maybe no handshakes you\'ll be walk over like the Honkys???",NULL,NULL,0,1,0,0,840405396103517,"Jamie Chia",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004157833007708,189434891146677_1003909596365865,14,2,"2016-04-16 17:34:03",0,0,"Need to pay bonus in the hope that they only squander away 50% of our hard earn money instead of 200% (deficit).",NULL,NULL,0,1,0,0,10207455851289099,"Cla NG",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004226286334196,189434891146677_1003909596365865,14,2,"2016-04-16 19:58:01",0,0,"So what do the majority of Singaporeans do....they vote in the same mofos in to screw them again and again in the butt.",NULL,NULL,0,1,0,0,1345280792153390,"Julian Lee",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004441726312652,189434891146677_1003909596365865,14,2,"2016-04-17 03:02:05",0,0,"Why still complaining when the last elections the paps won by 75% of Singaporean votes. Congrats for those who vote them.",NULL,NULL,0,0,0,0,10208795469591293,"Rashid Bam",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004492869640871,189434891146677_1003909596365865,14,2,"2016-04-17 05:38:00",0,0,"Play cheat ?",NULL,NULL,0,0,0,0,831981886945884,"Leon Keith",NULL,1,NULL,"2016-06-15 06:41:02"
1003909596365865_1004602872963204,189434891146677_1003909596365865,14,2,"2016-04-17 09:20:00",0,0,"This chap seems to disagree... food for thots: https://icymisg.com/2016/04/16/budget-2016-of-land-sales-and-deception/",NULL,NULL,0,0,0,0,668880366592259,"Haziq Danial",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004033173020174,189434891146677_1003912299698928,14,2,"2016-04-16 12:14:02",0,0,"2 words, 70 percent",NULL,NULL,0,9,0,0,10153950080237284,"Lionel Leow",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004034586353366,189434891146677_1003912299698928,14,2,"2016-04-16 12:17:02",0,0,"Why not? They could take their companies to court in their iwn countries if short-changed in retrenchment benefits. Sinkies could try the toothless wayanging MOM or its affiliated non-political unions and you know what the outcome would be lor. Just keep on trying lah and one day you might or just might succeed to make some progress provided you could keep going at it and also land the next job soon after retrenchment.......",NULL,NULL,0,2,0,0,1195565283817447,"WH Wong",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004039033019588,189434891146677_1003912299698928,14,2,"2016-04-16 12:34:00",0,0,"MOM allows such atrocities to happen. Fark it!!!",NULL,NULL,0,7,0,0,1613747832285610,??,NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004039103019581,189434891146677_1003912299698928,14,2,"2016-04-16 12:34:02",0,0,"Majority voted them in so Most "" Cry No Tears "" ,  U choose U Pay for it Dearly ! If still Ignorant , the Remedy will Continue into your children and Their Children . STOP IT WHEN WE STILL CAN !",NULL,NULL,0,6,0,0,239933233043601,"KJ Lim",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004045663018925,189434891146677_1003912299698928,14,2,"2016-04-16 12:52:04",0,0,"When the govt is running most of the big companies in SG, of coz they don\'t want such benefits to hurt their own pockets lor",NULL,NULL,0,4,0,0,10153585773203639,"Kane Chee",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004051513018340,189434891146677_1003912299698928,14,2,"2016-04-16 13:12:05",0,0,"Yes, same as many others, after the 70% development, I no longer motivated to even participating in such news comment, sigh",NULL,NULL,0,1,0,0,10154191366747179,"Vincent Wu",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004063076350517,189434891146677_1003912299698928,14,2,"2016-04-16 13:46:01",0,0,"Retrenchment benefits?  Wait long long lah.  Only CxO got retrenchment aka termination golden handshake.  Peasants like u n me, 1 month notice is way you n me gets.",NULL,NULL,0,1,0,0,10208433775694513,"Buck Wee Sim",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004064443017047,189434891146677_1003912299698928,14,2,"2016-04-16 13:52:05",0,0,"That\'s the kind of farking union we have. Knn, union and gahmen are in cahoots. Fark PAP and NTUC.",NULL,NULL,0,5,0,0,547650965395401,"Jon Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004077263015765,189434891146677_1003912299698928,14,2,"2016-04-16 14:40:00",0,0,"This applies to all including the 70%.",NULL,NULL,0,1,0,0,262833080744882,"Ray Cho",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004083139681844,189434891146677_1003912299698928,14,2,"2016-04-16 14:58:04",0,0,"I never heard of retrenchment benefits.....becoz you\'re not retrenchment. The management days is downsizing or restructuring!",NULL,NULL,0,2,0,0,531082593762471,"Chow Mincheong",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004092746347550,189434891146677_1003912299698928,14,2,"2016-04-16 15:28:01",0,0,"Remind yourself, this is singapore.",NULL,NULL,0,0,0,0,10207912720230261,"Roger Yeo",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004119993011492,189434891146677_1003912299698928,14,2,"2016-04-16 16:39:00",0,0,"Retrenchment benefits are based entirely in the employment contract. If it is not there, it is then left entirely to the goodwill of the employer. If the retrenchment is due to resizing or due to a merger and if retrenchment benefits are negotiated with the incoming shareholder, retrenchment benefits could be given as a goodwill. Otherwise strictly following the employment contract, you may get nothing. Why some NMCs give retrenchment benefits is because they have these terms in their standard employment contracts.",NULL,NULL,0,0,0,0,10209841250377468,"Loke Fook Seng",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004124153011076,189434891146677_1003912299698928,14,2,"2016-04-16 16:54:04",0,0,"The 70% voted for it",NULL,NULL,0,1,0,0,279266899088652,"Derek Loui",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004158139674344,189434891146677_1003912299698928,14,2,"2016-04-16 17:35:03",0,0,"Retirement minimum age 62 why cannot withdraw CPF money .",NULL,NULL,0,0,0,0,1758856424337814,"Pe Peter",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004213553002136,189434891146677_1003912299698928,14,2,"2016-04-16 19:31:03",0,0,"PAP supporter proudly declare that they slam the door on Opposition party in bb....wait till gov slam the door on you.",NULL,NULL,0,1,0,0,1701784346737862,"Kitty Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004518939638264,189434891146677_1003912299698928,14,2,"2016-04-17 06:57:02",0,0,"Our employment act is so bullshit, as no quantum or minimum sum payment is stated (eg 8 weeks pay) n instead simply stated as "" subject to negiotiation bet employer n retrenched employee.This means the employee is at the mercy of employer, who can merely say "" ok I pay one dollar"" n he is within the auspices of this stupid Labour legislation.",NULL,NULL,0,0,0,0,10206063439656866,"Fred Matthew Chia",NULL,1,NULL,"2016-06-15 06:41:02"
1003912299698928_1004542352969256,189434891146677_1003912299698928,14,2,"2016-04-17 07:52:00",0,0,"What have the Chinatown minister have to say ?",NULL,NULL,0,0,0,0,995518733876845,"Intezaar Hussain",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004224516334373,189434891146677_1004222929667865,14,2,"2016-04-16 19:53:02",0,0,"It takes brains to think and understand what is happening in the political climate.most si gaporeans lack the capacity to think.unfortunately.",NULL,NULL,0,18,0,0,1337948196221372,"Usha Thiyaga",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004225029667655,189434891146677_1004222929667865,14,2,"2016-04-16 19:54:05",0,0,"no sympathies....",NULL,NULL,0,1,0,0,10153924861043096,"Jin Hahn",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004225379667620,189434891146677_1004222929667865,14,2,"2016-04-16 19:55:04",0,0,"U die your business",NULL,NULL,0,7,0,0,1114061161992657,"Jack Toh",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004225446334280,189434891146677_1004222929667865,14,2,"2016-04-16 19:55:05",0,0,"There are still blind suckers who will still faithfully think pap will help them..GE 2015 has proven it",NULL,NULL,0,11,0,0,275887909467978,"Farang Nak Muay",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004225936334231,189434891146677_1004222929667865,14,2,"2016-04-16 19:57:01",0,0,"True story",NULL,NULL,0,7,0,0,10153796531783299,"Shukuchi Fox",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004226436334181,189434891146677_1004222929667865,14,2,"2016-04-16 19:58:04",0,0,"Ask not what your country can do for you, but what you can do for your country. - JFK",NULL,NULL,0,3,0,0,531658857023134,"Benjamin Alexander Cai",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004226689667489,189434891146677_1004222929667865,14,2,"2016-04-16 19:59:03",0,0,"70% totally deserve it",NULL,NULL,0,9,0,0,10154108553317674,"Jackson Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004232743000217,189434891146677_1004222929667865,14,2,"2016-04-16 20:09:00",0,0,"Hahaha...ownself fark ownself",NULL,NULL,0,4,0,0,1162442730467466,"Henre Tan",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004232819666876,189434891146677_1004222929667865,14,2,"2016-04-16 20:09:03",0,0,"Zhi Wei",NULL,NULL,0,0,0,0,963390783780439,"Aaron Anuwat Lee",NULL,1,NULL,"2016-06-15 06:41:02"
1004222929667865_1004235002999991,189434891146677_1004222929667865,14,2,"2016-04-16 20:16:01",0,0,"Singaporeans got no balls and also blind!!",NULL,NULL,0,4,0,0,906281462813546,"Ridwan Mustafa",NULL,1,NULL,"2016-06-15 06:41:02"
